U926S_XRFePAME_Site,U926S_XRFePAME_Hole,U926S_XRFePAME_Core,U926S_XRFePAME_Type,U926S_XRFePAME_Section,U926S_XRFePAME_Interval,U926S_XRFePAME_CSF,U926S_XRFePAME_CCSF,U926S_XRFePAME_FeArea,U926S_XRFePAME_AgeW17
U926,C,12,H,6,88,113.38,125.66,21048,4.04091
U926,C,12,H,6,91,113.41,125.69,22762,4.04183
U926,C,12,H,6,92,113.42,125.7,21756,4.04213
U926,C,12,H,6,93,113.43,125.71,21898,4.04243
U926,C,12,H,6,96,113.46,125.74,19709,4.04335
U926,C,12,H,6,98,113.48,125.76,19395,4.04396
U926,C,12,H,6,101,113.51,125.79,16975,4.04487
U926,C,12,H,6,102,113.52,125.8,16391,4.04517
U926,C,12,H,6,105,113.55,125.83,15206,4.04609
U926,C,12,H,6,106,113.56,125.84,13762,4.04639
U926,C,12,H,6,108,113.58,125.86,13715,4.047
U926,C,12,H,6,110,113.6,125.88,12157,4.04761
U926,C,12,H,6,111,113.61,125.89,13589,4.04791
U926,C,12,H,6,113,113.63,125.91,10132,4.04852
U926,C,12,H,6,116,113.66,125.94,10540,4.04943
U926,C,12,H,6,118,113.68,125.96,10531,4.05004
U926,C,12,H,6,120,113.7,125.98,9334,4.05065
U926,C,12,H,6,121,113.71,125.99,10110,4.05096
U926,B,13,H,1,60,112.1,126.02,7595,4.05187
U926,B,13,H,1,62,112.12,126.04,8686,4.05248
U926,B,13,H,1,63,112.13,126.05,9032,4.05278
U926,B,13,H,1,66,112.16,126.08,9421,4.0537
U926,B,13,H,1,68,112.18,126.1,9334,4.0543
U926,B,13,H,1,70,112.2,126.12,9572,4.05491
U926,B,13,H,1,72,112.22,126.14,8410,4.05552
U926,B,13,H,1,74,112.24,126.16,8648,4.05613
U926,B,13,H,1,76,112.26,126.18,10836,4.05674
U926,B,13,H,1,78,112.28,126.2,11292,4.05735
U926,B,13,H,1,80,112.3,126.22,12238,4.05796
U926,B,13,H,1,82,112.32,126.24,12396,4.05857
U926,B,13,H,1,84,112.34,126.26,13051,4.05917
U926,B,13,H,1,85,112.35,126.27,12584,4.05948
U926,B,13,H,1,89,112.39,126.31,12603,4.0607
U926,B,13,H,1,90,112.4,126.32,11997,4.061
U926,B,13,H,1,92,112.42,126.34,12810,4.06159
U926,B,13,H,1,94,112.44,126.36,10731,4.06218
U926,B,13,H,1,96,112.46,126.38,11754,4.06277
U926,B,13,H,1,98,112.48,126.4,12147,4.06337
U926,B,13,H,1,100,112.5,126.42,12330,4.06396
U926,B,13,H,1,102,112.52,126.44,11507,4.06455
U926,B,13,H,1,103,112.53,126.45,12008,4.06484
U926,B,13,H,1,106,112.56,126.48,10757,4.06573
U926,B,13,H,1,108,112.58,126.5,12292,4.06632
U926,B,13,H,1,110,112.6,126.52,10758,4.06691
U926,B,13,H,1,111,112.61,126.53,10196,4.06721
U926,B,13,H,1,114,112.64,126.56,10715,4.0681
U926,B,13,H,1,116,112.66,126.58,10904,4.06869
U926,B,13,H,1,117,112.67,126.59,11703,4.06898
U926,B,13,H,1,120,112.7,126.62,12162,4.06987
U926,B,13,H,1,122,112.72,126.64,12437,4.07046
U926,B,13,H,1,124,112.74,126.66,11671,4.07105
U926,B,13,H,1,126,112.76,126.68,12461,4.07164
U926,B,13,H,1,128,112.78,126.7,12634,4.07223
U926,B,13,H,1,130,112.8,126.72,12194,4.07283
U926,B,13,H,1,132,112.82,126.74,13158,4.07342
U926,B,13,H,1,133,112.83,126.75,12262,4.07371
U926,B,13,H,1,136,112.86,126.78,12699,4.0746
U926,B,13,H,1,137,112.87,126.79,12783,4.0749
U926,B,13,H,1,140,112.9,126.82,13085,4.07578
U926,B,13,H,1,142,112.92,126.84,12470,4.07637
U926,B,13,H,1,144,112.94,126.86,13322,4.07697
U926,B,13,H,1,146,112.96,126.88,13437,4.07756
U926,B,13,H,2,2,113.02,126.94,13211,4.07933
U926,B,13,H,2,4,113.04,126.96,12927,4.07992
U926,B,13,H,2,6,113.06,126.98,11554,4.08051
U926,B,13,H,2,8,113.08,127,9771,4.0811
U926,B,13,H,2,10,113.1,127.02,9413,4.0817
U926,B,13,H,2,12,113.12,127.04,10820,4.08229
U926,B,13,H,2,14,113.14,127.06,11661,4.08288
U926,B,13,H,2,16,113.16,127.08,10721,4.08347
U926,B,13,H,2,18,113.18,127.1,10512,4.08406
U926,B,13,H,2,20,113.2,127.12,10753,4.08465
U926,B,13,H,2,22,113.22,127.14,11107,4.08524
U926,B,13,H,2,24,113.24,127.16,10911,4.08583
U926,B,13,H,2,25,113.25,127.17,10795,4.08613
U926,B,13,H,2,28,113.28,127.2,12865,4.08702
U926,B,13,H,2,30,113.3,127.22,11690,4.08761
U926,B,13,H,2,33,113.33,127.25,12462,4.0885
U926,B,13,H,2,34,113.34,127.26,13293,4.08879
U926,B,13,H,2,36,113.36,127.28,13878,4.08938
U926,B,13,H,2,39,113.39,127.31,14780,4.09027
U926,B,13,H,2,40,113.4,127.32,13937,4.09057
U926,B,13,H,2,42,113.42,127.34,19000,4.09116
U926,B,13,H,2,44,113.44,127.36,15391,4.09175
U926,B,13,H,2,46,113.46,127.38,18221,4.09234
U926,B,13,H,2,49,113.49,127.41,15892,4.09323
U926,B,13,H,2,50,113.5,127.42,16937,4.09352
U926,B,13,H,2,52,113.52,127.44,19372,4.09411
U926,B,13,H,2,54,113.54,127.46,37093,4.0947
U926,B,13,H,2,57,113.57,127.49,29454,4.09563
U926,B,13,H,2,58,113.58,127.5,19156,4.09594
U926,B,13,H,2,60,113.6,127.52,34893,4.09657
U926,B,13,H,2,62,113.62,127.54,16098,4.0972
U926,B,13,H,2,63,113.63,127.55,17223,4.09751
U926,B,13,H,2,66,113.66,127.58,16277,4.09846
U926,B,13,H,2,68,113.68,127.6,15654,4.09909
U926,B,13,H,2,70,113.7,127.62,14045,4.09971
U926,B,13,H,2,72,113.72,127.64,13658,4.10034
U926,B,13,H,2,73,113.73,127.65,12550,4.10066
U926,B,13,H,2,76,113.76,127.68,12945,4.1016
U926,B,13,H,2,78,113.78,127.7,12167,4.10223
U926,B,13,H,2,80,113.8,127.72,11173,4.10286
U926,B,13,H,2,83,113.83,127.75,11221,4.1038
U926,B,13,H,2,84,113.84,127.76,11626,4.10411
U926,B,13,H,2,86,113.86,127.78,10914,4.10474
U926,B,13,H,2,87,113.87,127.79,9901,4.10506
U926,B,13,H,2,90,113.9,127.82,10053,4.106
U926,B,13,H,2,92,113.92,127.84,9314,4.1065
U926,B,13,H,2,94,113.94,127.86,9055,4.107
U926,B,13,H,2,97,113.97,127.89,9621,4.10775
U926,B,13,H,2,98,113.98,127.9,10501,4.108
U926,B,13,H,2,99,113.99,127.91,10703,4.10825
U926,B,13,H,2,102,114.02,127.94,11004,4.109
U926,B,13,H,2,104,114.04,127.96,10439,4.1095
U926,B,13,H,2,105,114.05,127.97,10165,4.10975
U926,B,13,H,2,108,114.08,128,13225,4.1105
U926,B,13,H,2,110,114.1,128.02,13909,4.111
U926,B,13,H,2,112,114.12,128.04,11195,4.1115
U926,B,13,H,2,115,114.15,128.07,13888,4.11225
U926,B,13,H,2,116,114.16,128.08,15734,4.1125
U926,B,13,H,2,118,114.18,128.1,17451,4.113
U926,B,13,H,2,120,114.2,128.12,16945,4.1135
U926,B,13,H,2,123,114.23,128.15,18399,4.11425
U926,B,13,H,2,124,114.24,128.16,16281,4.1145
U926,B,13,H,2,126,114.26,128.18,19639,4.115
U926,B,13,H,2,129,114.29,128.21,17464,4.11575
U926,B,13,H,2,130,114.3,128.22,18822,4.116
U926,B,13,H,2,132,114.32,128.24,19101,4.11663
U926,B,13,H,2,134,114.34,128.26,19063,4.11726
U926,B,13,H,2,136,114.36,128.28,18441,4.11789
U926,B,13,H,2,139,114.39,128.31,17358,4.11883
U926,B,13,H,2,140,114.4,128.32,17400,4.11914
U926,B,13,H,2,142,114.42,128.34,16789,4.11977
U926,B,13,H,2,144,114.44,128.36,15137,4.1204
U926,B,13,H,2,146,114.46,128.38,14966,4.12103
U926,B,13,H,2,148,114.48,128.4,11608,4.12166
U926,B,13,H,3,2,114.52,128.44,10520,4.12291
U926,B,13,H,3,3,114.53,128.45,9760,4.12323
U926,B,13,H,3,6,114.56,128.48,8861,4.12417
U926,B,13,H,3,8,114.58,128.5,8000,4.1248
U926,B,13,H,3,10,114.6,128.52,6572,4.12543
U926,B,13,H,3,13,114.63,128.55,8882,4.12637
U926,B,13,H,3,14,114.64,128.56,8210,4.12669
U926,B,13,H,3,16,114.66,128.58,8063,4.12733
U926,B,13,H,3,18,114.68,128.6,8733,4.128
U926,B,13,H,3,20,114.7,128.62,8121,4.12867
U926,B,13,H,3,22,114.72,128.64,8483,4.12933
U926,B,13,H,3,25,114.75,128.67,7140,4.13033
U926,B,13,H,3,26,114.76,128.68,7096,4.13067
U926,B,13,H,3,28,114.78,128.7,7367,4.13133
U926,B,13,H,3,31,114.81,128.73,8117,4.13233
U926,B,13,H,3,32,114.82,128.74,7524,4.13267
U926,B,13,H,3,35,114.85,128.77,9544,4.13367
U926,B,13,H,3,36,114.86,128.78,8651,4.134
U926,B,13,H,3,38,114.88,128.8,12073,4.13467
U926,B,13,H,3,40,114.9,128.82,11578,4.13533
U926,B,13,H,3,43,114.93,128.85,12914,4.13633
U926,B,13,H,3,46,114.96,128.88,13225,4.13734
U926,B,13,H,3,48,114.98,128.9,13454,4.13803
U926,B,13,H,3,50,115,128.92,12129,4.13872
U926,B,13,H,3,52,115.02,128.94,12059,4.13941
U926,B,13,H,3,55,115.05,128.97,11638,4.14045
U926,B,13,H,3,56,115.06,128.98,11601,4.14079
U926,B,13,H,3,58,115.08,129,12668,4.14148
U926,B,13,H,3,60,115.1,129.02,12357,4.14217
U926,B,13,H,3,61,115.11,129.03,11345,4.14252
U926,B,13,H,3,64,115.14,129.06,10105,4.14355
U926,B,13,H,3,66,115.16,129.08,10350,4.14424
U926,B,13,H,3,68,115.18,129.1,8919,4.14493
U926,B,13,H,3,70,115.2,129.12,9074,4.14562
U926,B,13,H,3,71,115.21,129.13,9702,4.14597
U926,B,13,H,3,74,115.24,129.16,8529,4.147
U926,B,13,H,3,76,115.26,129.18,8168,4.14746
U926,B,13,H,3,78,115.28,129.2,8487,4.14793
U926,B,13,H,3,80,115.3,129.22,8442,4.14839
U926,B,13,H,3,81,115.31,129.23,8582,4.14862
U926,B,13,H,3,82,115.32,129.24,7864,4.14886
U926,B,13,H,3,84,115.34,129.26,12137,4.14932
U926,B,13,H,3,86,115.36,129.28,11225,4.14979
U926,B,13,H,3,87,115.37,129.29,12355,4.15002
U926,B,13,H,3,88,115.38,129.3,13215,4.15025
U926,B,13,H,3,90,115.4,129.32,13932,4.15071
U926,B,13,H,3,91,115.41,129.33,14848,4.15095
U926,B,13,H,3,92,115.42,129.34,13163,4.15118
U926,B,13,H,3,93,115.43,129.35,14552,4.15141
U926,B,13,H,3,96,115.46,129.38,13408,4.15211
U926,B,13,H,3,98,115.48,129.4,14786,4.15257
U926,B,13,H,3,100,115.5,129.42,14959,4.15304
U926,B,13,H,3,101,115.51,129.43,12920,4.15327
U926,B,13,H,3,102,115.52,129.44,17430,4.1535
U926,B,13,H,3,104,115.54,129.46,19096,4.15396
U926,B,13,H,3,106,115.56,129.48,17058,4.15443
U926,B,13,H,3,108,115.58,129.5,17158,4.15489
U926,B,13,H,3,109,115.59,129.51,15532,4.15512
U926,B,13,H,3,110,115.6,129.52,18500,4.15536
U926,B,13,H,3,112,115.62,129.54,19328,4.15582
U926,B,13,H,3,114,115.64,129.56,18987,4.15629
U926,B,13,H,3,115,115.65,129.57,19763,4.15652
U926,B,13,H,3,118,115.68,129.6,19669,4.15721
U926,B,13,H,3,120,115.7,129.62,21269,4.15768
U926,B,13,H,3,122,115.72,129.64,22027,4.15814
U926,B,13,H,3,124,115.74,129.66,21999,4.15861
U926,B,13,H,3,125,115.75,129.67,22809,4.15884
U926,B,13,H,3,126,115.76,129.68,22804,4.15907
U926,B,13,H,3,128,115.78,129.7,21937,4.15954
U926,B,13,H,3,130,115.8,129.72,23755,4.16
U926,B,13,H,3,131,115.81,129.73,23791,4.16023
U926,B,13,H,3,132,115.82,129.74,21791,4.16045
U926,B,13,H,3,134,115.84,129.76,20511,4.16091
U926,B,13,H,3,136,115.86,129.78,20604,4.16136
U926,B,13,H,3,137,115.87,129.79,19474,4.16159
U926,B,13,H,3,139,115.89,129.81,20558,4.16204
U926,B,13,H,3,140,115.9,129.82,20888,4.16227
U926,B,13,H,3,142,115.92,129.84,20383,4.16272
U926,B,13,H,3,144,115.94,129.86,20768,4.16317
U926,B,13,H,3,146,115.96,129.88,20632,4.16363
U926,B,13,H,3,148,115.98,129.9,20382,4.16408
U926,B,13,H,4,3,116.03,129.95,22829,4.16521
U926,B,13,H,4,4,116.04,129.96,22639,4.16544
U926,B,13,H,4,6,116.06,129.98,18960,4.16589
U926,B,13,H,4,7,116.07,129.99,19154,4.16612
U926,B,13,H,4,10,116.1,130.02,18165,4.1668
U926,B,13,H,4,12,116.12,130.04,20056,4.16725
U926,B,13,H,4,14,116.14,130.06,19556,4.16771
U926,B,13,H,4,16,116.16,130.08,18193,4.16816
U926,B,13,H,4,18,116.18,130.1,17298,4.16861
U926,B,13,H,4,19,116.19,130.11,16950,4.16884
U926,B,13,H,4,22,116.22,130.14,17188,4.16952
U926,B,13,H,4,24,116.24,130.16,17142,4.16997
U926,B,13,H,4,26,116.26,130.18,17564,4.17043
U926,B,13,H,4,28,116.28,130.2,17862,4.17088
U926,B,13,H,4,30,116.3,130.22,17504,4.17133
U926,B,13,H,4,34,116.34,130.26,17578,4.17224
U926,B,13,H,4,36,116.36,130.28,18099,4.17269
U926,B,13,H,4,38,116.38,130.3,18042,4.17315
U926,B,13,H,4,40,116.4,130.32,16352,4.1736
U926,B,13,H,4,42,116.42,130.34,14464,4.17405
U926,B,13,H,4,44,116.44,130.36,14489,4.17451
U926,B,13,H,4,46,116.46,130.38,12072,4.17496
U926,B,13,H,4,48,116.48,130.4,11653,4.17541
U926,B,13,H,4,50,116.5,130.42,13732,4.17587
U926,B,13,H,4,52,116.52,130.44,13481,4.17632
U926,B,13,H,4,54,116.54,130.46,14114,4.17677
U926,B,13,H,4,56,116.56,130.48,14864,4.17729
U926,B,13,H,4,58,116.58,130.5,15502,4.17786
U926,B,13,H,4,60,116.6,130.52,12811,4.17843
U926,B,13,H,4,62,116.62,130.54,12491,4.179
U926,B,13,H,4,64,116.64,130.56,12570,4.17957
U926,B,13,H,4,68,116.68,130.6,14213,4.18071
U926,B,13,H,4,70,116.7,130.62,16265,4.18129
U926,B,13,H,4,72,116.72,130.64,15184,4.18186
U926,B,13,H,4,74,116.74,130.66,15091,4.18243
U926,B,13,H,4,76,116.76,130.68,16916,4.183
U926,B,13,H,4,78,116.78,130.7,18943,4.18357
U926,B,13,H,4,80,116.8,130.72,19451,4.18414
U926,B,13,H,4,82,116.82,130.74,16361,4.18471
U926,B,13,H,4,84,116.84,130.76,19133,4.18529
U926,B,13,H,4,86,116.86,130.78,16654,4.18586
U926,B,13,H,4,88,116.88,130.8,17629,4.18643
U926,B,13,H,4,91,116.91,130.83,16503,4.1872
U926,B,13,H,4,92,116.92,130.84,16210,4.1874
U926,B,13,H,4,94,116.94,130.86,16835,4.1878
U926,B,13,H,4,96,116.96,130.88,16449,4.1882
U926,B,13,H,4,97,116.97,130.89,17028,4.1884
U926,B,13,H,4,98,116.98,130.9,16250,4.1886
U926,B,13,H,4,100,117,130.92,16477,4.189
U926,B,13,H,4,101,117.01,130.93,18521,4.1892
U926,B,13,H,4,102,117.02,130.94,18357,4.1894
U926,B,13,H,4,104,117.04,130.96,18644,4.1898
U926,B,13,H,4,106,117.06,130.98,17252,4.1902
U926,B,13,H,4,107,117.07,130.99,16329,4.1904
U926,B,13,H,4,110,117.1,131.02,14666,4.191
U926,B,13,H,4,112,117.12,131.04,14581,4.1914
U926,B,13,H,4,114,117.14,131.06,15501,4.1918
U926,B,13,H,4,115,117.15,131.07,15487,4.192
U926,B,13,H,4,116,117.16,131.08,13403,4.1922
U926,B,13,H,4,118,117.18,131.1,14966,4.1926
U926,B,13,H,4,120,117.2,131.12,16068,4.193
U926,B,13,H,4,121,117.21,131.13,17415,4.1932
U926,B,13,H,4,122,117.22,131.14,16475,4.1934
U926,B,13,H,4,124,117.24,131.16,16448,4.1938
U926,B,13,H,4,126,117.26,131.18,18553,4.1942
U926,B,13,H,4,128,117.28,131.2,15760,4.1946
U926,B,13,H,4,129,117.29,131.21,17229,4.1948
U926,B,13,H,4,130,117.3,131.22,16262,4.195
U926,B,13,H,4,131,117.31,131.23,17734,4.1952
U926,B,13,H,4,132,117.32,131.24,16730,4.1954
U926,B,13,H,4,134,117.34,131.26,16819,4.1958
U926,B,13,H,4,136,117.36,131.28,14764,4.1962
U926,B,13,H,4,137,117.37,131.29,15293,4.1964
U926,B,13,H,4,138,117.38,131.3,15813,4.1966
U926,B,13,H,4,140,117.4,131.32,13384,4.197
U926,B,13,H,4,142,117.42,131.34,13482,4.1974
U926,B,13,H,4,144,117.44,131.36,13285,4.1978
U926,B,13,H,4,145,117.45,131.37,12456,4.198
U926,B,13,H,4,146,117.46,131.38,12595,4.19818
U926,B,13,H,4,148,117.48,131.4,12548,4.19855
U926,B,13,H,5,2,117.52,131.44,13462,4.19928
U926,B,13,H,5,4,117.54,131.46,12114,4.19965
U926,B,13,H,5,6,117.56,131.48,12998,4.20002
U926,B,13,H,5,7,117.57,131.49,12314,4.2002
U926,B,13,H,5,10,117.6,131.52,13469,4.20075
U926,B,13,H,5,11,117.61,131.53,13614,4.20093
U926,B,13,H,5,14,117.64,131.56,16625,4.20148
U926,B,13,H,5,16,117.66,131.58,16590,4.20185
U926,B,13,H,5,18,117.68,131.6,16604,4.20222
U926,B,13,H,5,20,117.7,131.62,19295,4.20258
U926,B,13,H,5,21,117.71,131.63,19162,4.20277
U926,B,13,H,5,24,117.74,131.66,17699,4.20332
U926,B,13,H,5,25,117.75,131.67,17809,4.2035
U926,B,13,H,5,28,117.78,131.7,18396,4.20405
U926,B,13,H,5,31,117.81,131.73,18509,4.2046
U926,B,13,H,5,32,117.82,131.74,18619,4.20478
U926,B,13,H,5,34,117.84,131.76,19244,4.20515
U926,B,13,H,5,37,117.87,131.79,17936,4.2057
U926,B,13,H,5,38,117.88,131.8,19295,4.20588
U926,B,13,H,5,39,117.89,131.81,19710,4.20607
U926,B,13,H,5,42,117.92,131.84,20890,4.20662
U926,B,13,H,5,44,117.94,131.86,20401,4.20698
U926,B,13,H,5,46,117.96,131.88,19689,4.20735
U926,B,13,H,5,49,117.99,131.91,21195,4.2079
U926,B,13,H,5,51,118.01,131.93,22225,4.20827
U926,B,13,H,5,52,118.02,131.94,21415,4.20845
U926,B,13,H,5,55,118.05,131.97,23199,4.209
U926,B,13,H,5,57,118.07,131.99,22404,4.20955
U926,B,13,H,5,58,118.08,132,20370,4.20983
U926,B,13,H,5,60,118.1,132.02,20302,4.21038
U926,B,13,H,5,62,118.12,132.04,21193,4.21092
U926,B,13,H,5,64,118.14,132.06,19887,4.21147
U926,B,13,H,5,67,118.17,132.09,17702,4.2123
U926,B,13,H,5,68,118.18,132.1,19010,4.21257
U926,B,13,H,5,69,118.19,132.11,18300,4.21285
U926,B,13,H,5,72,118.22,132.14,16599,4.21368
U926,B,13,H,5,74,118.24,132.16,15600,4.21423
U926,B,13,H,5,75,118.25,132.17,14454,4.2145
U926,B,13,H,5,78,118.28,132.2,13870,4.21532
U926,B,13,H,5,80,118.3,132.22,13341,4.21588
U926,B,13,H,5,81,118.31,132.23,12333,4.21615
U926,B,13,H,5,84,118.34,132.26,10794,4.21697
U926,B,13,H,5,86,118.36,132.28,10275,4.21753
U926,B,13,H,5,89,118.39,132.31,10133,4.21835
U926,B,13,H,5,90,118.4,132.32,9459,4.21862
U926,B,13,H,5,92,118.42,132.34,10382,4.21917
U926,B,13,H,5,94,118.44,132.36,11036,4.21973
U926,B,13,H,5,97,118.47,132.39,10691,4.22063
U926,B,13,H,5,98,118.48,132.4,10741,4.22094
U926,B,13,H,5,100,118.5,132.42,9989,4.22157
U926,B,13,H,5,103,118.53,132.45,11882,4.22251
U926,B,13,H,5,104,118.54,132.46,11093,4.22283
U926,B,13,H,5,106,118.56,132.48,10731,4.22346
U926,B,13,H,5,108,118.58,132.5,13898,4.22409
U926,B,13,H,5,110,118.6,132.52,13696,4.22471
U926,B,13,H,5,113,118.63,132.55,15367,4.22566
U926,B,13,H,5,114,118.64,132.56,15557,4.22597
U926,B,13,H,5,116,118.66,132.58,11829,4.2266
U926,B,13,H,5,119,118.69,132.61,18198,4.22754
U926,B,13,H,5,120,118.7,132.62,18521,4.22786
U926,B,13,H,5,122,118.72,132.64,18816,4.22849
U926,B,13,H,5,125,118.75,132.67,19115,4.22943
U926,B,13,H,5,126,118.76,132.68,20169,4.22974
U926,B,13,H,5,128,118.78,132.7,20482,4.23037
U926,B,13,H,5,131,118.81,132.73,21146,4.23138
U926,B,13,H,5,132,118.82,132.74,20822,4.23177
U926,B,13,H,5,134,118.84,132.76,19042,4.23254
U926,C,13,H,3,63,118.13,132.76,18629,4.23254
U926,C,13,H,3,66,118.16,132.79,17412,4.23369
U926,C,13,H,3,68,118.18,132.81,15571,4.23446
U926,C,13,H,3,71,118.21,132.84,13739,4.23562
U926,C,13,H,3,72,118.22,132.85,12829,4.236
U926,C,13,H,3,74,118.24,132.87,13009,4.23677
U926,C,13,H,3,75,118.25,132.88,12007,4.23715
U926,C,13,H,3,77,118.27,132.9,11277,4.23792
U926,C,13,H,3,80,118.3,132.93,11556,4.23908
U926,C,13,H,3,81,118.31,132.94,10505,4.23946
U926,C,13,H,3,84,118.34,132.97,8790,4.24062
U926,C,13,H,3,86,118.36,132.99,10225,4.24126
U926,C,13,H,3,87,118.37,133,9001,4.24152
U926,C,13,H,3,92,118.42,133.05,9842,4.24283
U926,C,13,H,3,94,118.44,133.07,10875,4.24336
U926,C,13,H,3,95,118.45,133.08,9540,4.24362
U926,C,13,H,3,98,118.48,133.11,11754,4.2444
U926,C,13,H,3,99,118.49,133.12,12907,4.24467
U926,C,13,H,3,102,118.52,133.15,13079,4.24545
U926,C,13,H,3,103,118.53,133.16,13066,4.24571
U926,C,13,H,3,106,118.56,133.19,13855,4.2465
U926,C,13,H,3,108,118.58,133.21,14381,4.24702
U926,C,13,H,3,110,118.6,133.23,16567,4.24755
U926,C,13,H,3,111,118.61,133.24,16708,4.24781
U926,C,13,H,3,114,118.64,133.27,18380,4.2486
U926,C,13,H,3,116,118.66,133.29,18503,4.24912
U926,C,13,H,3,119,118.69,133.32,19192,4.24991
U926,C,13,H,3,120,118.7,133.33,20345,4.25017
U926,C,13,H,3,122,118.72,133.35,20229,4.25069
U926,C,13,H,3,123,118.73,133.36,21373,4.25095
U926,C,13,H,3,126,118.76,133.39,20380,4.25174
U926,C,13,H,3,128,118.78,133.41,18389,4.25246
U926,C,13,H,3,131,118.81,133.44,16546,4.25385
U926,C,13,H,3,132,118.82,133.45,16751,4.25431
U926,C,13,H,3,134,118.84,133.47,15093,4.25523
U926,C,13,H,3,137,118.87,133.5,14842,4.25662
U926,C,13,H,3,138,118.88,133.51,14455,4.25708
U926,C,13,H,3,140,118.9,133.53,14071,4.258
U926,C,13,H,3,143,118.93,133.56,12510,4.25938
U926,C,13,H,3,145,118.95,133.58,12201,4.26031
U926,C,13,H,3,146,118.96,133.59,10898,4.26077
U926,C,13,H,3,148,118.98,133.61,10133,4.26169
U926,C,13,H,4,2,119.02,133.65,10397,4.26354
U926,C,13,H,4,4,119.04,133.67,9842,4.26438
U926,C,13,H,4,6,119.06,133.69,9674,4.26515
U926,C,13,H,4,8,119.08,133.71,9334,4.26592
U926,C,13,H,4,11,119.11,133.74,11103,4.26708
U926,C,13,H,4,12,119.12,133.75,11655,4.26746
U926,C,13,H,4,13,119.13,133.76,11058,4.26785
U926,C,13,H,4,17,119.17,133.8,10195,4.26938
U926,C,13,H,4,18,119.18,133.81,11925,4.26977
U926,C,13,H,4,21,119.21,133.84,12031,4.27092
U926,C,13,H,4,22,119.22,133.85,13807,4.27131
U926,C,13,H,4,24,119.24,133.87,14623,4.27208
U926,C,13,H,4,26,119.26,133.89,15548,4.27285
U926,C,13,H,4,28,119.28,133.91,14797,4.27362
U926,C,13,H,4,29,119.29,133.92,15483,4.274
U926,C,13,H,4,30,119.3,133.93,16279,4.27438
U926,C,13,H,4,32,119.32,133.95,16981,4.27515
U926,C,13,H,4,34,119.34,133.97,17029,4.27592
U926,C,13,H,4,36,119.36,133.99,17138,4.27669
U926,C,13,H,4,38,119.38,134.01,17893,4.27746
U926,C,13,H,4,40,119.4,134.03,16833,4.27823
U926,C,13,H,4,41,119.41,134.04,16820,4.27862
U926,C,13,H,4,42,119.42,134.05,15333,4.279
U926,C,13,H,4,44,119.44,134.07,17251,4.27963
U926,C,13,H,4,45,119.45,134.08,16914,4.27994
U926,C,13,H,4,48,119.48,134.11,17210,4.28089
U926,C,13,H,4,50,119.5,134.13,17072,4.28151
U926,C,13,H,4,51,119.51,134.14,17044,4.28183
U926,C,13,H,4,54,119.54,134.17,16422,4.28277
U926,C,13,H,4,56,119.56,134.19,15589,4.2834
U926,C,13,H,4,58,119.58,134.21,14769,4.28403
U926,C,13,H,4,59,119.59,134.22,14973,4.28434
U926,C,13,H,4,60,119.6,134.23,14604,4.28466
U926,C,13,H,4,62,119.62,134.25,14153,4.28529
U926,C,13,H,4,64,119.64,134.27,12635,4.28591
U926,C,13,H,4,65,119.65,134.28,12549,4.28623
U926,C,13,H,4,66,119.66,134.29,12399,4.28654
U926,C,13,H,4,67,119.67,134.3,11629,4.28686
U926,C,13,H,4,68,119.68,134.31,10422,4.28717
U926,C,13,H,4,70,119.7,134.33,10248,4.2878
U926,C,13,H,4,72,119.72,134.35,10748,4.28843
U926,C,13,H,4,74,119.74,134.37,9066,4.28906
U926,C,13,H,4,76,119.76,134.39,10654,4.28969
U926,C,13,H,4,78,119.78,134.41,10639,4.29031
U926,C,13,H,4,79,119.79,134.42,10968,4.29063
U926,C,13,H,4,80,119.8,134.43,10496,4.29094
U926,C,13,H,4,82,119.82,134.45,11373,4.29157
U926,C,13,H,4,84,119.84,134.47,10476,4.2922
U926,C,13,H,4,86,119.86,134.49,12583,4.29283
U926,C,13,H,4,88,119.88,134.51,12327,4.29346
U926,C,13,H,4,90,119.9,134.53,13195,4.29409
U926,C,13,H,4,91,119.91,134.54,13841,4.2944
U926,C,13,H,4,92,119.92,134.55,14455,4.29471
U926,C,13,H,4,94,119.94,134.57,14970,4.29534
U926,C,13,H,4,96,119.96,134.59,12841,4.29597
U926,C,13,H,4,97,119.97,134.6,17000,4.29629
U926,C,13,H,4,98,119.98,134.61,14280,4.2966
U926,C,13,H,4,100,120,134.63,19358,4.29723
U926,C,13,H,4,102,120.02,134.65,19099,4.29786
U926,C,13,H,4,103,120.03,134.66,15982,4.29817
U926,C,13,H,4,106,120.06,134.69,17341,4.29911
U926,C,13,H,4,108,120.08,134.71,18585,4.29974
U926,C,13,H,4,110,120.1,134.73,18606,4.30037
U926,C,13,H,4,112,120.12,134.75,20216,4.301
U926,C,13,H,4,114,120.14,134.77,18064,4.3018
U926,C,13,H,4,115,120.15,134.78,19805,4.3022
U926,C,13,H,4,116,120.16,134.79,19571,4.3026
U926,C,13,H,4,117,120.17,134.8,20295,4.303
U926,C,13,H,4,118,120.18,134.81,17379,4.3034
U926,C,13,H,4,120,120.2,134.83,17846,4.3042
U926,C,13,H,4,122,120.22,134.85,17813,4.305
U926,C,13,H,4,124,120.24,134.87,13741,4.3058
U926,C,13,H,4,125,120.25,134.88,14519,4.3062
