U926S_RSC_Site,U926S_RSC_Hole,U926S_RSC_Core,U926S_RSC_Type,U926S_RSC_Section,U926S_RSC_Interval,U926S_RSC_CSF,U926S_RSC_CCSF,U926S_RSC_LStar,U926S_RSC_AStar,U926S_RSC_BStar
U926,C,2,H,6,30,17.8,21.21,56.54,3.01,4.44
U926,C,2,H,6,35,17.85,21.26,58.18,2.7,4.68
U926,C,2,H,6,40,17.9,21.31,59.07,2.57,3.9
U926,C,2,H,6,45,17.95,21.36,58.57,2.69,3.94
U926,C,2,H,6,50,18,21.41,57.18,2.73,3.52
U926,C,2,H,6,55,18.05,21.46,56.95,2.29,2.2
U926,C,2,H,6,60,18.1,21.51,58.91,1.96,3.46
U926,C,2,H,6,65,18.15,21.56,58.78,1.95,2.44
U926,C,2,H,6,70,18.2,21.61,59.74,2.1,3.1
U926,C,2,H,6,75,18.25,21.66,61.18,2.09,3.68
U926,C,2,H,6,80,18.3,21.71,59.9,2.37,3.96
U926,C,2,H,6,85,18.35,21.76,59.3,2.78,4.8
U926,C,2,H,6,90,18.4,21.81,61.08,2.93,5.29
U926,C,2,H,6,95,18.45,21.86,61.07,2.9,5.41
U926,C,2,H,6,100,18.5,21.91,63.01,2.39,5.18
U926,B,3,H,3,5,19.55,21.96,61.54,1.94,7.31
U926,B,3,H,3,10,19.6,22.01,59.59,3,9.63
U926,B,3,H,3,15,19.65,22.06,56.26,4.19,10.18
U926,B,3,H,3,20,19.7,22.11,54.69,4.98,10.21
U926,B,3,H,3,25,19.75,22.16,53.24,5.48,11.24
U926,B,3,H,3,30,19.8,22.21,52.12,5.44,10.87
U926,B,3,H,3,35,19.85,22.26,54.24,4.04,8.26
U926,B,3,H,3,40,19.9,22.31,52.17,4.96,9.33
U926,B,3,H,3,45,19.95,22.36,53.78,3.64,8.53
U926,B,3,H,3,50,20,22.41,52.38,3.95,8.26
U926,B,3,H,3,55,20.05,22.46,52.5,3.42,7.67
U926,B,3,H,3,60,20.1,22.51,53.71,3.34,8.21
U926,B,3,H,3,65,20.15,22.56,53.72,3.64,8.65
U926,B,3,H,3,70,20.2,22.61,54.02,3.16,7.71
U926,B,3,H,3,75,20.25,22.66,54.85,3.4,9.39
U926,B,3,H,3,80,20.3,22.71,55.63,3.1,7.34
U926,B,3,H,3,85,20.35,22.76,54.95,2.97,8.11
U926,B,3,H,3,90,20.4,22.81,54.32,3.26,8.62
U926,B,3,H,3,95,20.45,22.86,54.16,3.27,7.56
U926,B,3,H,3,100,20.5,22.91,53.87,2.68,5.95
U926,B,3,H,3,105,20.55,22.96,51.47,2.58,3.08
U926,B,3,H,3,110,20.6,23.01,52.56,3.17,6.98
U926,B,3,H,3,115,20.65,23.06,53.83,3.09,6.62
U926,B,3,H,3,120,20.7,23.11,52.93,3.24,6.8
U926,B,3,H,3,125,20.75,23.16,49.67,3.71,6.73
U926,B,3,H,3,130,20.8,23.21,51.56,3.11,5.94
U926,B,3,H,3,135,20.85,23.26,53.12,2.61,5.95
U926,B,3,H,3,140,20.9,23.31,51.8,2.48,5.01
U926,B,3,H,3,145,20.95,23.36,53.31,3.01,6.27
U926,B,3,H,4,5,21.05,23.46,53.91,2.34,4.02
U926,B,3,H,4,10,21.1,23.51,54.98,2.29,5.31
U926,B,3,H,4,15,21.15,23.56,53.72,2.52,5.68
U926,B,3,H,4,20,21.2,23.61,57.52,2.25,5.58
U926,B,3,H,4,25,21.25,23.66,56.66,2.28,5.4
U926,B,3,H,4,30,21.3,23.71,53.99,2.79,5.96
U926,B,3,H,4,35,21.35,23.76,54.34,2.69,5.56
U926,B,3,H,4,40,21.4,23.81,54.53,2.2,5.05
U926,B,3,H,4,45,21.45,23.86,53.66,2.69,4.98
U926,B,3,H,4,50,21.5,23.91,56.57,2.23,6.23
U926,B,3,H,4,55,21.55,23.96,62.85,1.52,5.8
U926,B,3,H,4,60,21.6,24.01,62.92,1.52,6.3
U926,B,3,H,4,65,21.65,24.06,62.76,1.44,6.9
U926,B,3,H,4,70,21.7,24.11,61.59,1.81,6.97
U926,B,3,H,4,75,21.75,24.16,59,2.68,7.55
U926,B,3,H,4,80,21.8,24.21,56.85,2.65,7.49
U926,B,3,H,4,85,21.85,24.26,56.17,2.57,7.04
U926,B,3,H,4,90,21.9,24.31,55.92,2.89,7.19
U926,B,3,H,4,95,21.95,24.36,55.35,2.43,6.36
U926,B,3,H,4,100,22,24.41,54.16,2.36,6.29
U926,B,3,H,4,105,22.05,24.46,56.12,2.49,7.02
U926,B,3,H,4,110,22.1,24.51,57.89,2.78,8.68
U926,B,3,H,4,115,22.15,24.56,57.65,2.61,8.86
U926,B,3,H,4,120,22.2,24.61,56.14,2.59,8.82
U926,B,3,H,4,125,22.25,24.66,52.63,3.2,8.43
U926,B,3,H,4,130,22.3,24.71,49.49,3.06,7.28
U926,B,3,H,4,135,22.35,24.76,50.32,4.31,8.41
U926,B,3,H,4,140,22.4,24.81,50.2,3.39,5.85
U926,B,3,H,4,145,22.45,24.86,56.08,1.9,2.75
U926,B,3,H,5,5,22.55,24.96,53.8,2.73,6.44
U926,B,3,H,5,10,22.6,25.01,54.91,2.32,5.84
U926,B,3,H,5,15,22.65,25.06,54.42,2.43,5.88
U926,B,3,H,5,20,22.7,25.11,56.54,2.36,5.19
U926,B,3,H,5,25,22.75,25.16,57.31,2.26,5.33
U926,B,3,H,5,30,22.8,25.21,57.59,2.07,5.46
U926,B,3,H,5,35,22.85,25.26,57.21,2.15,5.66
U926,B,3,H,5,40,22.9,25.31,57.85,2.04,5.76
U926,B,3,H,5,45,22.95,25.36,56.66,2.47,6.67
U926,B,3,H,5,50,23,25.41,56.92,2.4,6.04
U926,B,3,H,5,55,23.05,25.46,63.84,1.51,3.89
U926,B,3,H,5,60,23.1,25.51,56.94,2.5,6.95
U926,B,3,H,5,65,23.15,25.56,51.98,2.2,6.84
U926,B,3,H,5,70,23.2,25.61,52.6,2.38,5.54
U926,B,3,H,5,75,23.25,25.66,52.33,2.07,3.87
U926,B,3,H,5,80,23.3,25.71,49.67,1.66,3.35
U926,B,3,H,5,85,23.35,25.76,50.69,2.42,5.44
U926,B,3,H,5,90,23.4,25.81,54.6,2.14,4.72
U926,B,3,H,5,95,23.45,25.86,52.03,2.08,4.22
U926,B,3,H,5,100,23.5,25.91,55.55,2.01,5.01
U926,B,3,H,5,105,23.55,25.96,54.97,2.1,5.18
U926,B,3,H,5,110,23.6,26.01,54.67,2.26,5.2
U926,B,3,H,5,115,23.65,26.06,55.71,2,5.45
U926,B,3,H,5,120,23.7,26.11,54.73,1.92,4.65
U926,B,3,H,5,125,23.75,26.16,55.5,1.6,4.12
U926,B,3,H,5,130,23.8,26.21,54.61,1.82,4.13
U926,B,3,H,5,135,23.85,26.26,54.63,1.64,4.4
U926,B,3,H,5,140,23.9,26.31,54.22,1.94,3.98
U926,B,3,H,5,145,23.95,26.36,52.95,1.69,4.06
U926,B,3,H,6,5,24.05,26.46,58.16,1.37,4.43
U926,B,3,H,6,10,24.1,26.51,55.96,1.4,3.8
U926,B,3,H,6,15,24.15,26.56,54.48,1.74,4.36
U926,B,3,H,6,20,24.2,26.61,58.31,1.78,5.52
U926,B,3,H,6,25,24.25,26.66,58.2,1.75,5.82
U926,B,3,H,6,30,24.3,26.71,58.1,2.07,6.06
U926,B,3,H,6,35,24.35,26.76,59.49,2.09,6.11
U926,B,3,H,6,40,24.4,26.81,59.49,2.17,6.5
U926,C,3,H,3,60,23.1,26.87,63.78,2.27,4.94
U926,C,3,H,3,65,23.15,26.92,61.76,2.77,5.67
U926,C,3,H,3,70,23.2,26.97,59.16,2.9,4.45
U926,C,3,H,3,75,23.25,27.02,55.62,3.78,3.8
U926,C,3,H,3,80,23.3,27.07,54.72,3.18,3.06
U926,C,3,H,3,85,23.35,27.12,60.74,2.24,0.9
U926,C,3,H,3,90,23.4,27.17,55.15,2.78,2.28
U926,C,3,H,3,95,23.45,27.22,54.39,2.54,1.94
U926,C,3,H,3,100,23.5,27.27,55.1,2.6,2.35
U926,C,3,H,3,105,23.55,27.32,54.97,2.57,2.48
U926,C,3,H,3,110,23.6,27.37,55.43,2.3,1.27
U926,C,3,H,3,115,23.65,27.42,56.62,2.29,2.79
U926,C,3,H,3,120,23.7,27.47,57.02,2.33,2.96
U926,C,3,H,3,125,23.75,27.52,57.48,2.31,2.93
U926,C,3,H,3,130,23.8,27.57,58.14,2.27,2.75
U926,C,3,H,3,135,23.85,27.62,58.45,2.2,2.73
U926,C,3,H,3,140,23.9,27.67,51.72,1.85,-4.26
U926,C,3,H,3,145,23.95,27.72,58.35,2.23,2.19
U926,C,3,H,3,150,24,27.77,58.94,2.26,2.81
U926,C,3,H,4,5,24.05,27.82,59.41,2.21,3.04
U926,C,3,H,4,10,24.1,27.87,59.36,2.1,2.44
U926,C,3,H,4,15,24.15,27.92,58.76,2.13,2.4
U926,C,3,H,4,20,24.2,27.97,59.66,2.01,2.85
U926,C,3,H,4,25,24.25,28.02,58.4,2.04,2.22
U926,C,3,H,4,30,24.3,28.07,58.84,1.97,2.06
U926,C,3,H,4,35,24.35,28.12,57.96,2.14,2.57
U926,C,3,H,4,40,24.4,28.17,61.27,1.72,3.16
U926,C,3,H,4,45,24.45,28.22,59.92,1.63,3.37
U926,C,3,H,4,50,24.5,28.27,59.32,1.96,3.6
U926,C,3,H,4,55,24.55,28.32,58.41,2.07,2.95
U926,C,3,H,4,60,24.6,28.37,56.51,2.26,1.92
U926,C,3,H,4,65,24.65,28.42,57.42,2.29,1.58
U926,C,3,H,4,70,24.7,28.47,59.42,1.91,2.34
U926,C,3,H,4,75,24.75,28.52,59.38,1.93,2.9
U926,C,3,H,4,80,24.8,28.57,60.21,1.67,2.53
U926,C,3,H,4,85,24.85,28.62,61.27,1.65,2.88
U926,C,3,H,4,90,24.9,28.67,59.8,1.72,2.76
U926,C,3,H,4,95,24.95,28.72,58.85,1.92,2.97
U926,C,3,H,4,100,25,28.77,57.88,2.5,2.76
U926,C,3,H,4,105,25.05,28.82,57.22,2.52,2.39
U926,C,3,H,4,110,25.1,28.87,59.74,2.58,3.77
U926,C,3,H,4,115,25.15,28.92,60.61,2.42,4.51
U926,C,3,H,4,120,25.2,28.97,61.3,2.21,4.3
U926,C,3,H,4,125,25.25,29.02,62.44,1.67,4.02
U926,C,3,H,4,130,25.3,29.07,61.52,1.69,4.05
U926,C,3,H,4,135,25.35,29.12,59.7,2.3,4.03
U926,C,3,H,4,140,25.4,29.17,59.33,2.3,3.31
U926,C,3,H,4,145,25.45,29.22,55.53,3.63,5.09
U926,C,3,H,4,150,25.5,29.27,56.12,3.13,4.09
U926,C,3,H,5,5,25.55,29.32,56.32,4.01,3.42
U926,C,3,H,5,10,25.6,29.37,53.32,4.66,4.65
U926,C,3,H,5,15,25.65,29.42,55.01,4.13,4
U926,C,3,H,5,20,25.7,29.47,53.66,3.67,3.46
U926,C,3,H,5,25,25.75,29.52,55.33,3.1,2.57
U926,C,3,H,5,30,25.8,29.57,54.29,2.82,2.13
U926,C,3,H,5,35,25.85,29.62,55.74,2.85,2.56
U926,C,3,H,5,40,25.9,29.67,56.92,2.74,2.96
U926,C,3,H,5,45,25.95,29.72,57.05,2.89,3.63
U926,C,3,H,5,50,26,29.77,56.23,3.01,3.16
U926,C,3,H,5,55,26.05,29.82,56.06,2.63,1.9
U926,C,3,H,5,60,26.1,29.87,55.45,2.24,0.29
U926,C,3,H,5,65,26.15,29.92,54.58,3.06,2.62
U926,C,3,H,5,70,26.2,29.97,52.22,2.49,-0.27
U926,C,3,H,5,75,26.25,30.02,55.94,2.67,2.19
U926,C,3,H,5,80,26.3,30.07,57.46,2.63,3.17
U926,C,3,H,5,85,26.35,30.12,56.98,2.56,3.44
U926,C,3,H,5,90,26.4,30.17,57.91,2.42,3.18
U926,C,3,H,5,95,26.45,30.22,57.77,2.48,2.98
U926,C,3,H,5,100,26.5,30.27,58.19,2.43,2.24
U926,C,3,H,5,105,26.55,30.32,58.17,2.36,2.79
U926,C,3,H,5,110,26.6,30.37,57.97,2.45,3.24
U926,C,3,H,5,115,26.65,30.42,56.13,2.34,2.84
U926,C,3,H,5,120,26.7,30.47,59.6,2.51,3.62
U926,C,3,H,5,125,26.75,30.52,58.94,2.54,3.91
U926,C,3,H,5,130,26.8,30.57,58.57,2.51,3.59
U926,C,3,H,5,135,26.85,30.62,56.87,3.15,4.23
U926,C,3,H,5,140,26.9,30.67,57.67,2.64,3.29
U926,C,3,H,5,145,26.95,30.72,55.87,3.16,3.12
U926,C,3,H,5,150,27,30.77,56.86,2.86,3.75
U926,C,3,H,6,5,27.05,30.82,57.1,2.47,2.11
U926,C,3,H,6,10,27.1,30.87,56.87,2.41,2.12
U926,C,3,H,6,15,27.15,30.92,57.98,2.45,2.66
U926,C,3,H,6,20,27.2,30.97,57.12,2.57,3.3
U926,C,3,H,6,25,27.25,31.02,57.83,2.44,3.56
U926,C,3,H,6,30,27.3,31.07,58.51,2.45,2.93
U926,C,3,H,6,35,27.35,31.12,56.87,2.56,2.47
U926,C,3,H,6,40,27.4,31.17,55.67,1.96,0.15
U926,B,4,H,2,45,27.95,31.18,51.74,1.78,2.99
U926,B,4,H,2,50,28,31.23,52.85,2.15,4.63
U926,B,4,H,2,55,28.05,31.28,51.87,1.99,4.48
U926,B,4,H,2,60,28.1,31.33,53.26,1.78,3.91
U926,B,4,H,2,65,28.15,31.38,53.9,1.83,3.77
U926,B,4,H,2,70,28.2,31.43,54.65,1.77,4.56
U926,B,4,H,2,75,28.25,31.48,57.39,1.71,4.68
U926,B,4,H,2,80,28.3,31.53,57.68,1.62,5.68
U926,B,4,H,2,85,28.35,31.58,57.28,1.71,5.31
U926,B,4,H,2,90,28.4,31.63,59.02,1.96,6.88
U926,B,4,H,2,95,28.45,31.68,59.64,2.12,7.55
U926,B,4,H,2,100,28.5,31.73,56.05,2.04,6.84
U926,B,4,H,2,105,28.55,31.78,61.18,2.06,8.8
U926,B,4,H,2,110,28.6,31.83,63.48,1.39,7.17
U926,B,4,H,2,115,28.65,31.88,65.05,1.04,6.93
U926,B,4,H,2,120,28.7,31.93,63.7,1.22,6.83
U926,B,4,H,2,125,28.75,31.98,54.54,2.16,8.6
U926,B,4,H,2,130,28.8,32.03,54.35,1.12,3.9
U926,B,4,H,2,135,28.85,32.08,52.64,1.41,4.2
U926,B,4,H,2,140,28.9,32.13,50.77,1.2,4.28
U926,B,4,H,2,145,28.95,32.18,53.89,1.78,6.16
U926,B,4,H,3,5,29.05,32.28,55.82,1.64,4.69
U926,B,4,H,3,10,29.1,32.33,56.07,1.71,5.05
U926,B,4,H,3,15,29.15,32.38,55.52,1.7,4.26
U926,B,4,H,3,20,29.2,32.43,58.33,1.45,4.77
U926,B,4,H,3,25,29.25,32.48,58.93,1.37,4.45
U926,B,4,H,3,30,29.3,32.53,60.86,0.94,3.96
U926,B,4,H,3,35,29.35,32.58,61.32,1.1,4.72
U926,B,4,H,3,40,29.4,32.63,57.56,1.75,5.03
U926,B,4,H,3,45,29.45,32.68,52.11,2.2,4.65
U926,B,4,H,3,50,29.5,32.73,50.84,1.84,3.71
U926,B,4,H,3,55,29.55,32.78,56.32,2.17,5.97
U926,B,4,H,3,60,29.6,32.83,57.11,2.47,6.98
U926,B,4,H,3,65,29.65,32.88,58.38,2.13,6.63
U926,B,4,H,3,70,29.7,32.93,57.95,2.02,6.21
U926,B,4,H,3,75,29.75,32.98,59.49,1.9,5.54
U926,B,4,H,3,80,29.8,33.03,62.66,1.25,5.94
U926,B,4,H,3,85,29.85,33.08,62.72,1.35,5.99
U926,B,4,H,3,90,29.9,33.13,58.66,1.83,6.95
U926,B,4,H,3,95,29.95,33.18,58.31,2.08,6.36
U926,B,4,H,3,100,30,33.23,53.54,2.46,6.05
U926,B,4,H,3,105,30.05,33.28,56.64,2.06,5.98
U926,B,4,H,3,110,30.1,33.33,55.76,2.4,6.4
U926,B,4,H,3,115,30.15,33.38,54.7,2.49,6.15
U926,B,4,H,3,120,30.2,33.43,53.69,2.72,6.1
U926,B,4,H,3,125,30.25,33.48,53.95,2.05,5.45
U926,B,4,H,3,130,30.3,33.53,55.17,1.95,5.3
U926,B,4,H,3,135,30.35,33.58,54.93,1.93,4.86
U926,B,4,H,3,140,30.4,33.63,50.1,1.64,1.79
U926,B,4,H,3,145,30.45,33.68,54.45,1.93,5.64
U926,B,4,H,4,5,30.55,33.78,61,1.11,6.4
U926,B,4,H,4,10,30.6,33.83,60.83,1.45,6.98
U926,B,4,H,4,15,30.65,33.88,59,2.04,7.4
U926,B,4,H,4,20,30.7,33.93,59.31,2.24,7.67
U926,B,4,H,4,25,30.75,33.98,58.98,2.34,7.47
U926,B,4,H,4,30,30.8,34.03,59.27,2.34,7.7
U926,B,4,H,4,35,30.85,34.08,58.9,2.58,7.78
U926,B,4,H,4,40,30.9,34.13,58.72,2.4,7.12
U926,B,4,H,4,45,30.95,34.18,58,2.35,7.47
U926,B,4,H,4,50,31,34.23,55.71,3.35,8.8
U926,B,4,H,4,55,31.05,34.28,56.47,2.48,5.58
U926,B,4,H,4,60,31.1,34.33,55.61,2.78,6.19
U926,B,4,H,4,65,31.15,34.38,56.15,2.54,6.01
U926,B,4,H,4,70,31.2,34.43,55.05,2.48,5.98
U926,B,4,H,4,75,31.25,34.48,55.15,2.25,5.17
U926,B,4,H,4,80,31.3,34.53,53.94,2.14,4.78
U926,B,4,H,4,85,31.35,34.58,56.56,2.62,6.14
U926,B,4,H,4,90,31.4,34.63,55.38,3.16,7.65
U926,B,4,H,4,95,31.45,34.68,59.23,2.76,8.4
U926,B,4,H,4,100,31.5,34.73,60.61,2.17,7.6
U926,B,4,H,4,105,31.55,34.78,62.69,1.27,6.37
U926,C,4,H,2,60,31.1,34.84,63.16,1.84,5.24
U926,C,4,H,2,65,31.15,34.89,63.77,1.67,3.64
U926,C,4,H,2,70,31.2,34.94,62.02,2.1,3.78
U926,C,4,H,2,75,31.25,34.99,60.1,2.5,4.34
U926,C,4,H,2,80,31.3,35.04,60.36,2.59,4.42
U926,C,4,H,2,85,31.35,35.09,60.15,2.58,3.95
U926,C,4,H,2,90,31.4,35.14,60.26,2.63,4.95
U926,C,4,H,2,95,31.45,35.19,60.08,2.38,4.26
U926,C,4,H,2,100,31.5,35.24,60.27,2.19,4.52
U926,C,4,H,2,105,31.55,35.29,59.86,2.07,4.76
U926,C,4,H,2,110,31.6,35.34,59.54,2.11,4.27
U926,C,4,H,2,115,31.65,35.39,59.4,2.19,4.51
U926,C,4,H,2,120,31.7,35.44,55.73,2.52,3.68
U926,C,4,H,2,125,31.75,35.49,56.28,2.3,1.41
U926,C,4,H,2,130,31.8,35.54,57.55,2.33,2.04
U926,C,4,H,2,135,31.85,35.59,57.19,2.59,2.19
U926,C,4,H,2,140,31.9,35.64,53.92,2.27,0.15
U926,C,4,H,2,145,31.95,35.69,57.1,2.34,2.02
U926,C,4,H,2,150,32,35.74,53.92,2.56,1.73
U926,C,4,H,3,5,32.05,35.79,59.31,1.83,2.4
U926,C,4,H,3,10,32.1,35.84,59.82,1.72,2.29
U926,C,4,H,3,15,32.15,35.89,60.61,1.65,3.13
U926,C,4,H,3,20,32.2,35.94,61.69,1.89,4.09
U926,C,4,H,3,25,32.25,35.99,61.48,2.3,4.22
U926,C,4,H,3,30,32.3,36.04,59.4,2.75,4.74
U926,C,4,H,3,35,32.35,36.09,58.48,3.03,4.85
U926,C,4,H,3,40,32.4,36.14,56.39,3.38,4.19
U926,C,4,H,3,50,32.5,36.24,55.63,2.64,2.86
U926,C,4,H,3,55,32.55,36.29,56.28,2.37,2.83
U926,C,4,H,3,60,32.6,36.34,57.41,2.1,2.25
U926,C,4,H,3,65,32.65,36.39,56.69,2.4,2.94
U926,C,4,H,3,70,32.7,36.44,57.72,2.18,2.14
U926,C,4,H,3,75,32.75,36.49,58.67,2.23,2.18
U926,C,4,H,3,80,32.8,36.54,55.1,1.83,-0.38
U926,C,4,H,3,85,32.85,36.59,57.05,2.1,1.2
U926,C,4,H,3,90,32.9,36.64,56.63,2.25,1.88
U926,C,4,H,3,95,32.95,36.69,58.17,1.87,2.29
U926,C,4,H,3,100,33,36.74,59.08,1.84,2.65
U926,C,4,H,3,105,33.05,36.79,59.16,1.72,2.37
U926,C,4,H,3,110,33.1,36.84,60.03,1.72,2.99
U926,C,4,H,3,115,33.15,36.89,60.17,2.04,3.22
U926,C,4,H,3,120,33.2,36.94,61.6,1.79,2.92
U926,C,4,H,3,125,33.25,36.99,61.15,1.89,2.76
U926,C,4,H,3,130,33.3,37.04,62.69,1.68,3.82
U926,C,4,H,3,135,33.35,37.09,62.7,1.43,3.26
U926,C,4,H,3,140,33.4,37.14,62.99,1.16,3.07
U926,C,4,H,3,145,33.45,37.19,63.6,1.14,3.4
U926,C,4,H,3,150,33.5,37.24,61.21,1.54,3.86
U926,C,4,H,4,5,33.55,37.29,60.17,2.08,3.81
U926,C,4,H,4,10,33.6,37.34,58.98,2.21,3.92
U926,C,4,H,4,15,33.65,37.39,59.01,2.25,3.49
U926,C,4,H,4,20,33.7,37.44,58.82,2.33,3.74
U926,C,4,H,4,25,33.75,37.49,57.84,2.35,3.7
U926,C,4,H,4,30,33.8,37.54,56.75,2.46,3.85
U926,C,4,H,4,35,33.85,37.59,58.41,2.01,3.42
U926,C,4,H,4,40,33.9,37.64,57.62,2.2,3.62
U926,C,4,H,4,45,33.95,37.69,60.41,1.65,3.79
U926,C,4,H,4,50,34,37.74,61.05,1.65,4.68
U926,C,4,H,4,55,34.05,37.79,60.96,1.69,3.46
U926,C,4,H,4,60,34.1,37.84,59.17,2.15,3.85
U926,C,4,H,4,65,34.15,37.89,59.84,2.26,3.55
U926,C,4,H,4,70,34.2,37.94,60.57,2.08,3.27
U926,C,4,H,4,75,34.25,37.99,58.13,2.12,2.89
U926,C,4,H,4,80,34.3,38.04,52.7,1.51,-1
U926,C,4,H,4,85,34.35,38.09,54.59,2.3,2.29
U926,C,4,H,4,90,34.4,38.14,52.52,1.71,-0.22
U926,C,4,H,4,95,34.45,38.19,54.64,1.91,-0.4
U926,C,4,H,4,100,34.5,38.24,57.94,2.11,2.57
U926,C,4,H,4,105,34.55,38.29,58.25,2.3,2.96
U926,C,4,H,4,110,34.6,38.34,60.21,2.26,2.66
U926,C,4,H,4,115,34.65,38.39,59.47,2.32,2.7
U926,C,4,H,4,120,34.7,38.44,59.97,2.03,2.66
U926,C,4,H,4,125,34.75,38.49,58.72,1.93,1.57
U926,C,4,H,4,130,34.8,38.54,56.71,2.29,1.2
U926,C,4,H,4,135,34.85,38.59,57.05,2.38,1.37
U926,C,4,H,4,140,34.9,38.64,56.52,1.93,1.32
U926,C,4,H,4,145,34.95,38.69,57.67,2.1,1.52
U926,C,4,H,4,150,35,38.74,55.69,2.13,2.38
U926,C,4,H,5,5,35.05,38.79,59.1,1.75,2.62
U926,C,4,H,5,10,35.1,38.84,62.46,1.11,3.19
U926,C,4,H,5,15,35.15,38.89,62.87,1.21,2.98
U926,C,4,H,5,20,35.2,38.94,62.45,1.14,3.17
U926,C,4,H,5,25,35.25,38.99,62.1,1.27,3.36
U926,C,4,H,5,30,35.3,39.04,62.65,1.58,3.79
U926,C,4,H,5,35,35.35,39.09,63.33,1.38,4.06
U926,C,4,H,5,40,35.4,39.14,62.18,1.61,3.97
U926,C,4,H,5,45,35.45,39.19,61.52,1.92,4.1
U926,C,4,H,5,50,35.5,39.24,59.55,2.02,3.18
U926,C,4,H,5,55,35.55,39.29,57.33,2.63,3.48
U926,C,4,H,5,60,35.6,39.34,55.96,2.69,2.61
U926,C,4,H,5,65,35.65,39.39,54.97,2.47,1.67
U926,C,4,H,5,70,35.7,39.44,56.54,2.8,1.96
U926,C,4,H,5,75,35.75,39.49,53.56,2.35,-0.56
U926,C,4,H,5,80,35.8,39.54,55.06,2.34,0.63
U926,C,4,H,5,85,35.85,39.59,54.89,2.02,0.62
U926,C,4,H,5,90,35.9,39.64,55.89,1.96,1.14
U926,C,4,H,5,95,35.95,39.69,54.16,1.89,1.27
U926,C,4,H,5,100,36,39.74,57.19,2.06,1.87
U926,C,4,H,5,105,36.05,39.79,56.12,2.04,1.52
U926,C,4,H,5,110,36.1,39.84,61.3,1.48,1.29
U926,C,4,H,5,115,36.15,39.89,58.15,1.5,1.48
U926,C,4,H,5,120,36.2,39.94,58.35,1.51,1.77
U926,C,4,H,5,125,36.25,39.99,57.96,1.72,1.5
U926,C,4,H,5,130,36.3,40.04,58.06,1.97,1.75
U926,C,4,H,5,135,36.35,40.09,58.13,1.73,1.89
U926,C,4,H,5,140,36.4,40.14,59.38,1.55,1.85
U926,C,4,H,5,145,36.45,40.19,60.29,1.44,2.13
U926,C,4,H,5,150,36.5,40.24,60.71,1.38,2.29
U926,C,4,H,6,5,36.55,40.29,62.88,1.26,3.55
U926,C,4,H,6,10,36.6,40.34,60.01,1.42,2.53
U926,C,4,H,6,15,36.65,40.39,59.53,1.61,2.72
U926,C,4,H,6,20,36.7,40.44,58.7,1.67,2.59
U926,C,4,H,6,25,36.75,40.49,57.66,2.01,3.23
U926,C,4,H,6,30,36.8,40.54,57.11,2.27,3.91
U926,C,4,H,6,35,36.85,40.59,55.5,2.37,3.18
U926,C,4,H,6,40,36.9,40.64,56.27,2.29,2.31
U926,C,4,H,6,45,36.95,40.69,55.18,2.39,1.84
U926,C,4,H,6,50,37,40.74,55.52,2.59,3.23
U926,C,4,H,6,55,37.05,40.79,56.07,2.18,1.84
U926,C,4,H,6,60,37.1,40.84,53.84,1.89,0.36
U926,C,4,H,6,65,37.15,40.89,55.79,1.84,1.76
U926,C,4,H,6,70,37.2,40.94,50.94,1.36,-2.81
U926,C,4,H,6,75,37.25,40.99,57.51,1.77,1.59
U926,C,4,H,6,80,37.3,41.04,57.8,1.62,1.21
U926,C,4,H,6,85,37.35,41.09,57.92,1.84,1.31
U926,C,4,H,6,90,37.4,41.14,60.6,1.22,2.03
U926,C,4,H,6,95,37.45,41.19,59.89,1.36,2.37
U926,C,4,H,6,100,37.5,41.24,59.31,1.34,2.19
U926,C,4,H,6,105,37.55,41.29,63.73,1.23,2.7
U926,C,4,H,6,110,37.6,41.34,62.04,1.19,2.73
U926,B,5,H,1,140,36.9,41.36,60,0.98,5.77
U926,B,5,H,1,145,36.95,41.41,55.49,0.57,3.59
U926,B,5,H,2,5,37.05,41.51,56.75,1.24,4.53
U926,B,5,H,2,10,37.1,41.56,56.5,1.26,4.4
U926,B,5,H,2,15,37.15,41.61,54.27,0.98,3.71
U926,B,5,H,2,20,37.2,41.66,51.5,1.78,5.58
U926,B,5,H,2,25,37.25,41.71,55.77,1.58,4.48
U926,B,5,H,2,30,37.3,41.76,55.53,1.5,3.99
U926,B,5,H,2,35,37.35,41.81,54.48,1.5,3.62
U926,B,5,H,2,40,37.4,41.86,53.81,0.91,2.25
U926,B,5,H,2,45,37.45,41.91,51.49,0.73,1.43
U926,B,5,H,2,50,37.5,41.96,55.37,1.71,4.48
U926,B,5,H,2,55,37.55,42.01,54.44,1.88,4.56
U926,B,5,H,2,60,37.6,42.06,55.59,1.88,4.86
U926,B,5,H,2,65,37.65,42.11,55.77,1.36,3.82
U926,B,5,H,2,70,37.7,42.16,53.97,0.95,2.46
U926,B,5,H,2,75,37.75,42.21,57.18,1.6,5.06
U926,B,5,H,2,80,37.8,42.26,55.12,1.9,4.24
U926,B,5,H,2,85,37.85,42.31,58.97,1.76,5.54
U926,B,5,H,2,90,37.9,42.36,59.87,1.67,6.11
U926,B,5,H,2,95,37.95,42.41,58.01,1.96,7.54
U926,B,5,H,2,100,38,42.46,63.59,0.95,5.46
U926,B,5,H,2,105,38.05,42.51,64.76,0.73,5.31
