U926S_MS_Site,U926S_MS_Hole,U926S_MS_Core,U926S_MS_Type,U926S_MS_Section,U926S_MS_Interval,U926S_MS_CSF,U926S_MS_CCSF,U926S_MS_MS
926,C,2,H,4,130,15.795,19.205,22
926,C,2,H,4,132,15.825,19.235,21
926,C,2,H,4,136,15.855,19.265,19
926,C,2,H,4,138,15.885,19.295,16
926,C,2,H,4,142,15.915,19.325,17
926,C,2,H,4,144,15.945,19.355,18
926,C,2,H,4,148,15.978,19.388,15
926,C,2,H,5,4,16.035,19.445,16
926,C,2,H,5,6,16.065,19.475,14
926,C,2,H,5,10,16.095,19.505,13
926,C,2,H,5,12,16.125,19.535,19
926,C,2,H,5,16,16.155,19.565,19
926,C,2,H,5,18,16.185,19.595,22
926,C,2,H,5,22,16.215,19.625,21
926,C,2,H,5,24,16.245,19.655,24
926,C,2,H,5,28,16.275,19.685,22
926,C,2,H,5,30,16.305,19.715,21
926,C,2,H,5,34,16.335,19.745,21
926,C,2,H,5,36,16.365,19.775,19
926,C,2,H,5,40,16.395,19.805,19
926,C,2,H,5,42,16.425,19.835,20
926,C,2,H,5,46,16.455,19.865,17
926,C,2,H,5,48,16.485,19.895,17
926,C,2,H,5,52,16.515,19.925,22
926,C,2,H,5,54,16.545,19.955,24
926,C,2,H,5,58,16.575,19.985,24
926,C,2,H,5,60,16.605,20.015,26
926,C,2,H,5,64,16.635,20.045,24
926,C,2,H,5,66,16.665,20.075,24
926,C,2,H,5,70,16.695,20.105,26
926,C,2,H,5,72,16.725,20.135,24
926,C,2,H,5,76,16.755,20.165,25
926,C,2,H,5,78,16.785,20.195,25
926,C,2,H,5,82,16.815,20.225,20
926,C,2,H,5,84,16.845,20.255,22
926,C,2,H,5,88,16.875,20.285,23
926,C,2,H,5,90,16.905,20.315,21
926,C,2,H,5,94,16.935,20.345,24
926,C,2,H,5,96,16.965,20.375,25
926,C,2,H,5,100,16.995,20.405,22
926,C,2,H,5,102,17.025,20.435,22
926,C,2,H,5,106,17.055,20.465,20
926,C,2,H,5,108,17.085,20.495,20
926,C,2,H,5,112,17.115,20.525,27
926,C,2,H,5,114,17.145,20.555,30
926,C,2,H,5,118,17.175,20.585,27
926,C,2,H,5,120,17.205,20.615,24
926,C,2,H,5,124,17.235,20.645,17
926,C,2,H,5,126,17.265,20.675,14
926,C,2,H,5,130,17.295,20.705,13
926,C,2,H,5,132,17.325,20.735,12
926,C,2,H,5,136,17.355,20.765,10
926,C,2,H,5,138,17.385,20.795,12
926,C,2,H,5,142,17.415,20.825,14
926,C,2,H,5,144,17.445,20.855,15
926,C,2,H,5,148,17.478,20.888,11
926,C,2,H,6,4,17.535,20.945,16
926,C,2,H,6,6,17.565,20.975,18
926,C,2,H,6,10,17.595,21.005,17
926,C,2,H,6,12,17.625,21.035,23
926,C,2,H,6,16,17.655,21.065,23
926,C,2,H,6,18,17.685,21.095,24
926,C,2,H,6,22,17.715,21.125,26
926,C,2,H,6,24,17.745,21.155,25
926,C,2,H,6,28,17.775,21.185,28
926,C,2,H,6,30,17.805,21.215,29
926,C,2,H,6,34,17.835,21.245,22
926,C,2,H,6,36,17.865,21.275,23
926,C,2,H,6,40,17.895,21.305,22
926,C,2,H,6,42,17.925,21.335,24
926,C,2,H,6,46,17.955,21.365,30
926,C,2,H,6,48,17.985,21.395,29
926,C,2,H,6,52,18.015,21.425,33
926,C,2,H,6,54,18.045,21.455,29
926,C,2,H,6,58,18.075,21.485,27
926,C,2,H,6,60,18.105,21.515,25
926,C,2,H,6,64,18.135,21.545,22
926,C,2,H,6,66,18.165,21.575,22
926,C,2,H,6,70,18.195,21.605,23
926,C,2,H,6,72,18.225,21.635,22
926,C,2,H,6,76,18.255,21.665,19
926,C,2,H,6,78,18.285,21.695,22
926,C,2,H,6,82,18.315,21.725,22
926,C,2,H,6,84,18.345,21.755,22
926,C,2,H,6,88,18.375,21.785,19
926,C,2,H,6,90,18.405,21.815,18
926,C,2,H,6,94,18.435,21.845,16
926,C,2,H,6,96,18.465,21.875,19
926,C,2,H,6,100,18.495,21.905,14
926,B,3,H,3,4,19.545,21.955,13
926,B,3,H,3,8,19.577,21.987,11
926,B,3,H,3,10,19.605,22.015,14
926,B,3,H,3,14,19.636,22.046,20
926,B,3,H,3,16,19.665,22.075,20
926,B,3,H,3,20,19.697,22.107,22
926,B,3,H,3,22,19.725,22.135,24
926,B,3,H,3,26,19.755,22.165,27
926,B,3,H,3,29,19.786,22.196,27
926,B,3,H,3,32,19.815,22.225,29
926,B,3,H,3,35,19.846,22.256,29
926,B,3,H,3,38,19.875,22.285,28
926,B,3,H,3,40,19.905,22.315,26
926,B,3,H,3,44,19.935,22.345,27
926,B,3,H,3,46,19.965,22.375,27
926,B,3,H,3,50,19.996,22.406,33
926,B,3,H,3,52,20.025,22.435,31
926,B,3,H,3,56,20.055,22.465,30
926,B,3,H,3,58,20.085,22.495,27
926,B,3,H,3,62,20.115,22.525,26
926,B,3,H,3,64,20.145,22.555,26
926,B,3,H,3,68,20.175,22.585,25
926,B,3,H,3,71,20.207,22.617,24
926,B,3,H,3,74,20.236,22.646,23
926,B,3,H,3,77,20.266,22.676,23
926,B,3,H,3,80,20.295,22.705,19
926,B,3,H,3,82,20.325,22.735,19
926,B,3,H,3,86,20.355,22.765,22
926,B,3,H,3,89,20.386,22.796,25
926,B,3,H,3,92,20.417,22.827,24
926,B,3,H,3,94,20.445,22.855,23
926,B,3,H,3,98,20.477,22.887,23
926,B,3,H,3,101,20.506,22.916,23
926,B,3,H,3,104,20.536,22.946,22
926,B,3,H,3,106,20.565,22.975,26
926,B,3,H,3,110,20.595,23.005,28
926,B,3,H,3,113,20.626,23.036,26
926,B,3,H,3,116,20.655,23.065,26
926,B,3,H,3,118,20.685,23.095,29
926,B,3,H,3,122,20.715,23.125,31
926,B,3,H,3,124,20.745,23.155,34
926,B,3,H,3,128,20.775,23.185,31
926,B,3,H,3,130,20.805,23.215,28
926,B,3,H,3,134,20.835,23.245,25
926,B,3,H,3,137,20.87,23.28,27
926,B,3,H,3,140,20.895,23.305,25
926,B,3,H,3,143,20.927,23.337,27
926,B,3,H,3,146,20.955,23.365,28
926,B,3,H,4,2,21.015,23.425,21
926,B,3,H,4,4,21.045,23.455,21
926,B,3,H,4,8,21.076,23.486,25
926,B,3,H,4,10,21.105,23.515,23
926,B,3,H,4,14,21.136,23.546,25
926,B,3,H,4,16,21.165,23.575,21
926,B,3,H,4,20,21.195,23.605,22
926,B,3,H,4,22,21.225,23.635,21
926,B,3,H,4,26,21.256,23.666,22
926,B,3,H,4,29,21.287,23.697,23
926,B,3,H,4,32,21.315,23.725,26
926,B,3,H,4,34,21.345,23.755,25
926,B,3,H,4,38,21.375,23.785,26
926,B,3,H,4,41,21.406,23.816,27
926,B,3,H,4,44,21.435,23.845,28
926,B,3,H,4,46,21.465,23.875,26
926,B,3,H,4,50,21.495,23.905,20
926,B,3,H,4,52,21.525,23.935,15
926,B,3,H,4,56,21.555,23.965,12
926,B,3,H,4,58,21.585,23.995,12
926,B,3,H,4,62,21.616,24.026,14
926,B,3,H,4,64,21.645,24.055,10
926,B,3,H,4,68,21.675,24.085,12
926,B,3,H,4,71,21.707,24.117,13
926,B,3,H,4,74,21.735,24.145,15
926,B,3,H,4,77,21.766,24.176,20
926,B,3,H,4,80,21.795,24.205,16
926,B,3,H,4,82,21.825,24.235,17
926,B,3,H,4,86,21.855,24.265,18
926,B,3,H,4,89,21.886,24.296,22
926,B,3,H,4,92,21.917,24.327,21
926,B,3,H,4,94,21.945,24.355,21
926,B,3,H,4,98,21.976,24.386,22
926,B,3,H,4,100,22.005,24.415,20
926,B,3,H,4,104,22.035,24.445,18
926,B,3,H,4,106,22.065,24.475,20
926,B,3,H,4,110,22.096,24.506,18
926,B,3,H,4,112,22.125,24.535,19
926,B,3,H,4,116,22.155,24.565,20
926,B,3,H,4,119,22.186,24.596,19
926,B,3,H,4,122,22.215,24.625,22
926,B,3,H,4,125,22.246,24.656,29
926,B,3,H,4,128,22.275,24.685,27
926,B,3,H,4,130,22.305,24.715,27
926,B,3,H,4,134,22.335,24.745,27
926,B,3,H,4,137,22.37,24.78,29
926,B,3,H,4,140,22.396,24.806,32
926,B,3,H,4,142,22.425,24.835,30
926,B,3,H,4,146,22.456,24.866,31
926,B,3,H,5,2,22.515,24.925,25
926,B,3,H,5,4,22.545,24.955,19
926,B,3,H,5,8,22.575,24.985,24
926,B,3,H,5,10,22.605,25.015,27
926,B,3,H,5,14,22.636,25.046,24
926,B,3,H,5,16,22.665,25.075,24
926,B,3,H,5,20,22.695,25.105,22
926,B,3,H,5,23,22.726,25.136,24
926,B,3,H,5,26,22.756,25.166,21
926,B,3,H,5,29,22.786,25.196,20
926,B,3,H,5,32,22.815,25.225,20
926,B,3,H,5,34,22.845,25.255,22
926,B,3,H,5,38,22.875,25.285,21
926,B,3,H,5,41,22.906,25.316,22
926,B,3,H,5,44,22.935,25.345,23
926,B,3,H,5,46,22.965,25.375,23
926,B,3,H,5,50,22.995,25.405,24
926,B,3,H,5,52,23.025,25.435,23
926,B,3,H,5,56,23.055,25.465,24
926,B,3,H,5,58,23.085,25.495,23
926,B,3,H,5,62,23.115,25.525,24
926,B,3,H,5,64,23.145,25.555,22
926,B,3,H,5,68,23.175,25.585,26
926,B,3,H,5,71,23.206,25.616,26
926,B,3,H,5,74,23.235,25.645,29
926,B,3,H,5,77,23.266,25.676,32
926,B,3,H,5,80,23.296,25.706,35
926,B,3,H,5,82,23.325,25.735,33
926,B,3,H,5,86,23.355,25.765,30
926,B,3,H,5,89,23.386,25.796,30
926,B,3,H,5,92,23.416,25.826,32
926,B,3,H,5,95,23.446,25.856,31
926,B,3,H,5,98,23.477,25.887,29
926,B,3,H,5,100,23.505,25.915,30
926,B,3,H,5,104,23.536,25.946,32
926,B,3,H,5,106,23.565,25.975,30
926,B,3,H,5,110,23.595,26.005,27
926,B,3,H,5,112,23.625,26.035,28
926,B,3,H,5,116,23.656,26.066,31
926,B,3,H,5,118,23.685,26.095,32
926,B,3,H,5,122,23.715,26.125,32
926,B,3,H,5,125,23.746,26.156,30
926,B,3,H,5,128,23.775,26.185,30
926,B,3,H,5,131,23.806,26.216,28
926,B,3,H,5,134,23.835,26.245,29
926,B,3,H,5,137,23.87,26.28,30
926,B,3,H,5,140,23.895,26.305,31
926,B,3,H,5,142,23.925,26.335,31
926,B,3,H,5,146,23.955,26.365,33
926,B,3,H,6,4,24.045,26.455,27
926,B,3,H,6,10,24.096,26.506,31
926,B,3,H,6,14,24.145,26.555,31
926,B,3,H,6,20,24.195,26.605,26
926,B,3,H,6,24,24.245,26.655,22
926,B,3,H,6,30,24.295,26.705,25
926,B,3,H,6,34,24.345,26.755,19
926,B,3,H,6,40,24.395,26.805,21
926,C,3,H,3,60,23.105,26.875,15
926,C,3,H,3,64,23.135,26.905,18
926,C,3,H,3,66,23.165,26.935,20
926,C,3,H,3,70,23.195,26.965,23
926,C,3,H,3,72,23.225,26.995,24
926,C,3,H,3,76,23.255,27.025,30
926,C,3,H,3,78,23.285,27.055,30
926,C,3,H,3,82,23.315,27.085,35
926,C,3,H,3,84,23.345,27.115,35
926,C,3,H,3,88,23.375,27.145,39
926,C,3,H,3,90,23.405,27.175,37
926,C,3,H,3,94,23.435,27.205,36
926,C,3,H,3,96,23.465,27.235,32
926,C,3,H,3,100,23.495,27.265,34
926,C,3,H,3,102,23.525,27.295,35
926,C,3,H,3,106,23.555,27.325,31
926,C,3,H,3,108,23.585,27.355,34
926,C,3,H,3,112,23.615,27.385,34
926,C,3,H,3,114,23.645,27.415,36
926,C,3,H,3,118,23.675,27.445,33
926,C,3,H,3,120,23.705,27.475,30
926,C,3,H,3,124,23.735,27.505,33
926,C,3,H,3,126,23.765,27.535,28
926,C,3,H,3,130,23.795,27.565,27
926,C,3,H,3,132,23.825,27.595,28
926,C,3,H,3,136,23.855,27.625,28
926,C,3,H,3,138,23.885,27.655,25
926,C,3,H,3,142,23.915,27.685,27
926,C,3,H,3,144,23.945,27.715,28
926,C,3,H,3,148,23.975,27.745,25
926,C,3,H,4,4,24.035,27.805,25
926,C,3,H,4,6,24.065,27.835,26
926,C,3,H,4,10,24.095,27.865,20
926,C,3,H,4,12,24.125,27.895,23
926,C,3,H,4,16,24.155,27.925,21
926,C,3,H,4,18,24.185,27.955,21
926,C,3,H,4,22,24.215,27.985,21
926,C,3,H,4,24,24.245,28.015,26
926,C,3,H,4,28,24.275,28.045,26
926,C,3,H,4,30,24.305,28.075,28
926,C,3,H,4,34,24.335,28.105,27
926,C,3,H,4,36,24.365,28.135,25
926,C,3,H,4,40,24.395,28.165,22
926,C,3,H,4,42,24.425,28.195,21
926,C,3,H,4,46,24.455,28.225,21
926,C,3,H,4,48,24.485,28.255,24
926,C,3,H,4,52,24.515,28.285,24
926,C,3,H,4,54,24.545,28.315,25
926,C,3,H,4,58,24.575,28.345,30
926,C,3,H,4,60,24.605,28.375,31
926,C,3,H,4,64,24.635,28.405,33
926,C,3,H,4,66,24.665,28.435,30
926,C,3,H,4,70,24.695,28.465,20
926,C,3,H,4,72,24.725,28.495,23
926,C,3,H,4,76,24.755,28.525,18
926,C,3,H,4,78,24.785,28.555,20
926,C,3,H,4,82,24.815,28.585,19
926,C,3,H,4,84,24.845,28.615,19
926,C,3,H,4,88,24.875,28.645,20
926,C,3,H,4,90,24.905,28.675,22
926,C,3,H,4,94,24.935,28.705,21
926,C,3,H,4,96,24.965,28.735,23
926,C,3,H,4,100,24.995,28.765,25
926,C,3,H,4,102,25.025,28.795,29
926,C,3,H,4,106,25.055,28.825,30
926,C,3,H,4,108,25.085,28.855,25
926,C,3,H,4,112,25.115,28.885,20
926,C,3,H,4,114,25.145,28.915,19
926,C,3,H,4,118,25.175,28.945,19
926,C,3,H,4,120,25.205,28.975,17
926,C,3,H,4,124,25.235,29.005,15
926,C,3,H,4,126,25.265,29.035,14
926,C,3,H,4,130,25.295,29.065,12
926,C,3,H,4,132,25.325,29.095,17
926,C,3,H,4,136,25.355,29.125,16
926,C,3,H,4,138,25.385,29.155,21
926,C,3,H,4,142,25.415,29.185,24
926,C,3,H,4,144,25.445,29.215,24
926,C,3,H,4,148,25.475,29.245,17
926,C,3,H,5,4,25.535,29.305,34
926,C,3,H,5,6,25.565,29.335,34
926,C,3,H,5,10,25.595,29.365,36
926,C,3,H,5,12,25.625,29.395,39
926,C,3,H,5,16,25.655,29.425,34
926,C,3,H,5,18,25.685,29.455,39
926,C,3,H,5,22,25.715,29.485,37
926,C,3,H,5,24,25.745,29.515,39
926,C,3,H,5,28,25.775,29.545,36
926,C,3,H,5,30,25.805,29.575,37
926,C,3,H,5,34,25.835,29.605,33
926,C,3,H,5,36,25.865,29.635,35
926,C,3,H,5,40,25.895,29.665,35
926,C,3,H,5,42,25.925,29.695,31
926,C,3,H,5,46,25.955,29.725,34
926,C,3,H,5,48,25.985,29.755,33
926,C,3,H,5,52,26.015,29.785,33
926,C,3,H,5,54,26.045,29.815,33
926,C,3,H,5,58,26.075,29.845,35
926,C,3,H,5,60,26.105,29.875,33
926,C,3,H,5,64,26.135,29.905,36
926,C,3,H,5,66,26.165,29.935,36
926,C,3,H,5,70,26.195,29.965,33
926,C,3,H,5,72,26.225,29.995,35
926,C,3,H,5,76,26.255,30.025,29
926,C,3,H,5,78,26.285,30.055,29
926,C,3,H,5,82,26.315,30.085,27
926,C,3,H,5,84,26.345,30.115,27
926,C,3,H,5,88,26.375,30.145,29
926,C,3,H,5,90,26.405,30.175,26
926,C,3,H,5,94,26.435,30.205,24
926,C,3,H,5,96,26.465,30.235,24
926,C,3,H,5,100,26.495,30.265,27
926,C,3,H,5,102,26.525,30.295,24
926,C,3,H,5,106,26.555,30.325,25
926,C,3,H,5,108,26.585,30.355,26
926,C,3,H,5,112,26.615,30.385,25
926,C,3,H,5,114,26.645,30.415,24
926,C,3,H,5,118,26.675,30.445,21
926,C,3,H,5,120,26.705,30.475,23
926,C,3,H,5,124,26.735,30.505,21
926,C,3,H,5,126,26.765,30.535,25
926,C,3,H,5,130,26.795,30.565,23
926,C,3,H,5,132,26.825,30.595,25
926,C,3,H,5,136,26.855,30.625,27
926,C,3,H,5,138,26.885,30.655,30
926,C,3,H,5,142,26.915,30.685,28
926,C,3,H,5,144,26.945,30.715,32
926,C,3,H,5,148,26.975,30.745,31
926,C,3,H,6,4,27.035,30.805,30
926,C,3,H,6,6,27.065,30.835,27
926,C,3,H,6,10,27.095,30.865,30
926,C,3,H,6,12,27.125,30.895,26
926,C,3,H,6,16,27.155,30.925,28
926,C,3,H,6,18,27.185,30.955,26
926,C,3,H,6,22,27.215,30.985,27
926,C,3,H,6,24,27.245,31.015,28
926,C,3,H,6,28,27.275,31.045,27
926,C,3,H,6,30,27.305,31.075,28
926,C,3,H,6,34,27.335,31.105,31
926,C,3,H,6,36,27.365,31.135,35
926,C,3,H,6,40,27.395,31.165,36
926,B,4,H,2,44,27.945,31.175,33
926,B,4,H,2,50,27.995,31.225,30
926,B,4,H,2,54,28.045,31.275,31
926,B,4,H,2,60,28.095,31.325,28
926,B,4,H,2,65,28.146,31.376,24
926,B,4,H,2,70,28.195,31.425,23
926,B,4,H,2,74,28.245,31.475,19
926,B,4,H,2,80,28.295,31.525,18
926,B,4,H,2,85,28.346,31.576,22
926,B,4,H,2,90,28.395,31.625,19
926,B,4,H,2,94,28.445,31.675,16
926,B,4,H,2,100,28.496,31.726,11
926,B,4,H,2,104,28.545,31.775,11
926,B,4,H,2,110,28.595,31.825,13
926,B,4,H,2,114,28.645,31.875,9
926,B,4,H,2,120,28.697,31.927,12
926,B,4,H,2,124,28.745,31.975,24
926,B,4,H,2,130,28.795,32.025,25
926,B,4,H,2,135,28.846,32.076,24
926,B,4,H,2,140,28.896,32.126,24
926,B,4,H,2,144,28.945,32.175,21
926,B,4,H,3,5,29.047,32.277,21
926,B,4,H,3,10,29.096,32.326,21
926,B,4,H,3,14,29.145,32.375,18
926,B,4,H,3,20,29.196,32.426,15
926,B,4,H,3,25,29.247,32.477,14
926,B,4,H,3,30,29.295,32.525,13
926,B,4,H,3,35,29.346,32.576,17
926,B,4,H,3,40,29.396,32.626,21
926,B,4,H,3,44,29.445,32.675,29
926,B,4,H,3,50,29.496,32.726,33
926,B,4,H,3,54,29.545,32.775,27
926,B,4,H,3,60,29.596,32.826,25
926,B,4,H,3,64,29.645,32.875,20
926,B,4,H,3,70,29.695,32.925,20
926,B,4,H,3,74,29.745,32.975,16
926,B,4,H,3,80,29.795,33.025,14
926,B,4,H,3,84,29.845,33.075,12
926,B,4,H,3,90,29.895,33.125,17
926,B,4,H,3,95,29.946,33.176,26
926,B,4,H,3,100,29.996,33.226,28
926,B,4,H,3,105,30.047,33.277,27
926,B,4,H,3,110,30.096,33.326,29
926,B,4,H,3,115,30.146,33.376,34
926,B,4,H,3,120,30.195,33.425,35
926,B,4,H,3,125,30.246,33.476,31
926,B,4,H,3,130,30.295,33.525,26
926,B,4,H,3,135,30.347,33.577,25
926,B,4,H,3,140,30.396,33.626,29
926,B,4,H,3,145,30.446,33.676,26
926,B,4,H,4,5,30.547,33.777,16
926,B,4,H,4,10,30.596,33.826,18
926,B,4,H,4,14,30.645,33.875,21
926,B,4,H,4,20,30.695,33.925,22
926,B,4,H,4,24,30.745,33.975,22
926,B,4,H,4,30,30.796,34.026,20
926,B,4,H,4,34,30.845,34.075,22
926,B,4,H,4,40,30.895,34.125,24
926,B,4,H,4,44,30.945,34.175,22
926,B,4,H,4,50,30.996,34.226,28
926,B,4,H,4,55,31.046,34.276,29
926,B,4,H,4,60,31.096,34.326,32
926,B,4,H,4,65,31.146,34.376,29
926,B,4,H,4,70,31.195,34.425,28
926,B,4,H,4,74,31.245,34.475,29
926,B,4,H,4,80,31.297,34.527,28
926,B,4,H,4,85,31.346,34.576,28
926,B,4,H,4,90,31.395,34.625,26
926,B,4,H,4,95,31.446,34.676,18
926,B,4,H,4,100,31.495,34.725,17
926,B,4,H,4,104,31.545,34.775,14
926,C,4,H,2,60,31.105,34.845,11
926,C,4,H,2,64,31.135,34.875,11
926,C,4,H,2,66,31.165,34.905,14
926,C,4,H,2,70,31.195,34.935,13
926,C,4,H,2,72,31.225,34.965,18
926,C,4,H,2,76,31.255,34.995,17
926,C,4,H,2,78,31.285,35.025,18
926,C,4,H,2,82,31.315,35.055,19
926,C,4,H,2,84,31.345,35.085,17
926,C,4,H,2,88,31.375,35.115,20
926,C,4,H,2,90,31.405,35.145,22
926,C,4,H,2,94,31.435,35.175,20
926,C,4,H,2,96,31.465,35.205,20
926,C,4,H,2,100,31.495,35.235,19
926,C,4,H,2,102,31.525,35.265,20
926,C,4,H,2,106,31.555,35.295,20
926,C,4,H,2,108,31.585,35.325,17
926,C,4,H,2,112,31.615,35.355,21
926,C,4,H,2,114,31.645,35.385,22
926,C,4,H,2,118,31.675,35.415,25
926,C,4,H,2,120,31.705,35.445,26
926,C,4,H,2,124,31.735,35.475,27
926,C,4,H,2,127,31.77,35.51,30
926,C,4,H,2,130,31.795,35.535,28
926,C,4,H,2,132,31.825,35.565,29
926,C,4,H,2,136,31.855,35.595,28
926,C,4,H,2,138,31.885,35.625,26
926,C,4,H,2,142,31.915,35.655,27
926,C,4,H,2,144,31.945,35.685,26
926,C,4,H,2,148,31.975,35.715,24
926,C,4,H,3,4,32.035,35.775,22
926,C,4,H,3,6,32.065,35.805,15
926,C,4,H,3,10,32.095,35.835,16
926,C,4,H,3,12,32.125,35.865,14
926,C,4,H,3,16,32.155,35.895,13
926,C,4,H,3,18,32.185,35.925,14
926,C,4,H,3,22,32.215,35.955,14
926,C,4,H,3,24,32.245,35.985,15
926,C,4,H,3,28,32.275,36.015,18
926,C,4,H,3,30,32.305,36.045,20
926,C,4,H,3,34,32.335,36.075,22
926,C,4,H,3,36,32.365,36.105,27
926,C,4,H,3,40,32.395,36.135,28
926,C,4,H,3,42,32.425,36.165,29
926,C,4,H,3,46,32.455,36.195,28
926,C,4,H,3,48,32.485,36.225,26
926,C,4,H,3,52,32.515,36.255,26
926,C,4,H,3,54,32.545,36.285,27
926,C,4,H,3,58,32.575,36.315,25
926,C,4,H,3,60,32.605,36.345,27
926,C,4,H,3,64,32.635,36.375,24
926,C,4,H,3,66,32.665,36.405,26
926,C,4,H,3,70,32.695,36.435,25
926,C,4,H,3,72,32.725,36.465,23
926,C,4,H,3,76,32.755,36.495,26
926,C,4,H,3,78,32.785,36.525,29
926,C,4,H,3,82,32.815,36.555,29
926,C,4,H,3,84,32.845,36.585,30
926,C,4,H,3,88,32.875,36.615,32
926,C,4,H,3,90,32.905,36.645,28
926,C,4,H,3,94,32.935,36.675,25
926,C,4,H,3,96,32.965,36.705,21
926,C,4,H,3,100,32.995,36.735,21
926,C,4,H,3,102,33.025,36.765,22
926,C,4,H,3,106,33.055,36.795,20
926,C,4,H,3,108,33.085,36.825,19
926,C,4,H,3,112,33.115,36.855,19
926,C,4,H,3,114,33.145,36.885,19
926,C,4,H,3,118,33.176,36.916,18
926,C,4,H,3,120,33.205,36.945,16
926,C,4,H,3,124,33.235,36.975,15
926,C,4,H,3,127,33.27,37.01,16
926,C,4,H,3,130,33.295,37.035,15
926,C,4,H,3,132,33.325,37.065,15
926,C,4,H,3,136,33.355,37.095,14
926,C,4,H,3,138,33.385,37.125,11
926,C,4,H,3,142,33.415,37.155,10
926,C,4,H,3,144,33.445,37.185,14
926,C,4,H,3,148,33.475,37.215,11
926,C,4,H,4,4,33.535,37.275,15
926,C,4,H,4,6,33.565,37.305,16
926,C,4,H,4,10,33.595,37.335,17
926,C,4,H,4,12,33.625,37.365,18
926,C,4,H,4,16,33.655,37.395,19
926,C,4,H,4,18,33.685,37.425,19
926,C,4,H,4,22,33.715,37.455,20
926,C,4,H,4,24,33.745,37.485,21
926,C,4,H,4,28,33.775,37.515,24
926,C,4,H,4,30,33.805,37.545,25
926,C,4,H,4,34,33.835,37.575,21
926,C,4,H,4,36,33.865,37.605,20
926,C,4,H,4,40,33.895,37.635,19
926,C,4,H,4,42,33.925,37.665,17
926,C,4,H,4,46,33.955,37.695,15
926,C,4,H,4,48,33.985,37.725,13
926,C,4,H,4,52,34.015,37.755,14
926,C,4,H,4,54,34.045,37.785,14
926,C,4,H,4,58,34.075,37.815,13
926,C,4,H,4,60,34.105,37.845,17
926,C,4,H,4,64,34.135,37.875,17
926,C,4,H,4,66,34.165,37.905,18
926,C,4,H,4,70,34.195,37.935,18
926,C,4,H,4,72,34.225,37.965,19
926,C,4,H,4,76,34.255,37.995,22
926,C,4,H,4,78,34.285,38.025,23
926,C,4,H,4,82,34.315,38.055,25
926,C,4,H,4,84,34.345,38.085,22
926,C,4,H,4,88,34.375,38.115,21
926,C,4,H,4,90,34.405,38.145,23
926,C,4,H,4,94,34.435,38.175,23
926,C,4,H,4,96,34.465,38.205,22
926,C,4,H,4,100,34.495,38.235,24
926,C,4,H,4,102,34.525,38.265,22
926,C,4,H,4,106,34.555,38.295,23
926,C,4,H,4,108,34.585,38.325,26
926,C,4,H,4,112,34.615,38.355,25
926,C,4,H,4,114,34.645,38.385,24
926,C,4,H,4,118,34.675,38.415,25
926,C,4,H,4,120,34.705,38.445,23
926,C,4,H,4,124,34.735,38.475,23
926,C,4,H,4,127,34.77,38.51,26
926,C,4,H,4,130,34.795,38.535,26
926,C,4,H,4,132,34.825,38.565,32
926,C,4,H,4,136,34.855,38.595,28
926,C,4,H,4,138,34.885,38.625,25
926,C,4,H,4,142,34.915,38.655,28
926,C,4,H,4,144,34.945,38.685,28
926,C,4,H,4,148,34.975,38.715,23
926,C,4,H,5,4,35.035,38.775,21
926,C,4,H,5,6,35.065,38.805,21
926,C,4,H,5,10,35.095,38.835,20
926,C,4,H,5,12,35.125,38.865,15
926,C,4,H,5,16,35.155,38.895,16
926,C,4,H,5,18,35.185,38.925,17
926,C,4,H,5,22,35.215,38.955,15
926,C,4,H,5,24,35.245,38.985,15
926,C,4,H,5,28,35.275,39.015,16
926,C,4,H,5,30,35.305,39.045,16
926,C,4,H,5,34,35.335,39.075,16
926,C,4,H,5,36,35.365,39.105,14
926,C,4,H,5,40,35.395,39.135,16
926,C,4,H,5,42,35.425,39.165,17
926,C,4,H,5,46,35.455,39.195,20
926,C,4,H,5,48,35.485,39.225,22
926,C,4,H,5,52,35.515,39.255,26
926,C,4,H,5,54,35.545,39.285,28
926,C,4,H,5,58,35.575,39.315,27
926,C,4,H,5,60,35.605,39.345,29
926,C,4,H,5,64,35.635,39.375,29
926,C,4,H,5,66,35.665,39.405,33
926,C,4,H,5,70,35.695,39.435,32
926,C,4,H,5,72,35.725,39.465,35
926,C,4,H,5,76,35.755,39.495,38
926,C,4,H,5,78,35.785,39.525,34
926,C,4,H,5,82,35.815,39.555,35
926,C,4,H,5,84,35.845,39.585,34
926,C,4,H,5,88,35.875,39.615,34
926,C,4,H,5,90,35.905,39.645,34
926,C,4,H,5,94,35.935,39.675,34
926,C,4,H,5,96,35.965,39.705,29
926,C,4,H,5,100,35.995,39.735,29
926,C,4,H,5,102,36.025,39.765,31
926,C,4,H,5,106,36.055,39.795,32
926,C,4,H,5,108,36.085,39.825,29
926,C,4,H,5,112,36.115,39.855,26
926,C,4,H,5,114,36.145,39.885,24
926,C,4,H,5,118,36.175,39.915,25
926,C,4,H,5,120,36.205,39.945,24
926,C,4,H,5,124,36.235,39.975,25
926,C,4,H,5,127,36.27,40.01,28
926,C,4,H,5,130,36.295,40.035,31
926,C,4,H,5,132,36.325,40.065,29
926,C,4,H,5,136,36.355,40.095,27
926,C,4,H,5,138,36.385,40.125,24
926,C,4,H,5,142,36.415,40.155,23
926,C,4,H,5,144,36.445,40.185,18
926,C,4,H,5,148,36.475,40.215,17
